Respondent,Gender,EdLevel,Age,Country,WorkLoc,CompTotal,ConvertedComp,WorkWeekHrs,CodeRevHrs
7319,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,India,Other,360000.0,5037.0,40.0,5.0
7327,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",37.0,United States,Office,138000.0,138000.0,39.0,3.0
7331,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,United Kingdom,Office,30000.0,39254.0,37.5,2.0
7340,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,Australia,Home,120000.0,87036.0,37.0,3.0
7344,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,Belarus,Office,2200.0,12228.0,48.0,3.0
7347,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,Serbia,Office,75000.0,8712.0,40.0,3.0
7349,Other,Some college/university study without earning a degree,24.0,Canada,Office,63000.0,48093.0,40.0,3.0
7354,Man,Some college/university study without earning a degree,29.0,United States,Office,192000.0,192000.0,40.0,8.0
7355,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",37.0,Latvia,Office,3500.0,48120.0,40.0,4.0
7358,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",31.0,United States,Office,130000.0,130000.0,45.0,5.0
7359,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,India,Office,10000.0,1680.0,50.0,10.0
7362,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",38.0,United States,Office,110000.0,1320000.0,40.0,2.0
7374,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",27.0,Netherlands,Office,55000.0,63016.0,55.0,4.0
7379,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",32.0,New Zealand,Office,100000.0,68970.0,80.0,2.0
7382,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",31.0,India,Office,1688000.0,23620.0,40.0,8.0
7387,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,The former Yugoslav Republic of Macedonia,Home,40000.0,8940.0,40.0,5.0
7390,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,United States,Office,139000.0,139000.0,40.0,8.0
7393,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",29.0,United States,Home,75000.0,75000.0,50.0,3.0
7394,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",39.0,Australia,Office,114000.0,82684.0,38.0,4.0
7396,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",33.0,Poland,Office,22000.0,70548.0,45.0,2.0
7397,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,Austria,Office,3700.0,50868.0,40.0,1.0
7402,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",33.0,Turkey,Home,180000.0,34560.0,50.0,2.0
7406,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",35.0,Canada,Office,135000.0,103057.0,36.5,3.0
7408,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,United States,Office,200000.0,200000.0,40.0,5.0
7409,Man,Some college/university study without earning a degree,30.0,United States,Home,130000.0,130000.0,40.0,2.0
7410,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,United Kingdom,Home,32000.0,502452.0,40.0,10.0
7412,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,India,Home,40000.0,6720.0,45.0,5.0
7413,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,India,Home,80000.0,13428.0,40.0,3.0
7416,Man,Some college/university study without earning a degree,46.0,United States,Home,160000.0,160000.0,40.0,5.0
7424,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",32.0,United States,Office,100000.0,1200000.0,45.0,3.0
7425,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",30.0,United States,Office,97000.0,1164000.0,42.0,10.0
7428,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,United States,Home,76000.0,76000.0,45.0,4.0
7429,Man,Some college/university study without earning a degree,19.0,United Kingdom,Office,57000.0,74583.0,40.0,5.0
7430,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",50.0,Hong Kong (S.A.R.),Office,71000.0,108576.0,48.0,4.0
7431,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",22.0,Switzerland,Office,84000.0,1000000.0,42.0,3.0
7432,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",24.0,France,Office,38000.0,522456.0,375.0,2.5
7434,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",33.0,Spain,Home,35000.0,40101.0,40.0,8.0
7435,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,Canada,Office,120000.0,91606.0,50.0,4.0
7440,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,India,Office,1170000.0,16372.0,60.0,2.0
7444,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,United States,Office,150000.0,150000.0,40.0,3.0
7447,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,Bangladesh,Office,200000.0,28668.0,35.0,5.0
7450,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",32.0,India,Home,150000.0,25188.0,40.0,5.0
7451,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",39.0,France,Home,5000.0,68748.0,40.0,4.0
7452,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,Finland,Office,3120.0,42900.0,30.0,2.0
7455,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,India,Office,800000.0,11194.0,40.0,2.0
7458,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",22.0,United States,Office,85000.0,85000.0,50.0,4.0
7459,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,United Kingdom,Office,32000.0,41871.0,40.0,3.0
7462,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",46.0,Italy,Home,40000.0,45830.0,40.0,4.0
7463,Man,Some college/university study without earning a degree,22.0,United States,Home,10000.0,500000.0,20.0,2.0
7475,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",25.0,United States,Office,137000.0,137000.0,38.0,5.0
7476,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",49.0,South Africa,Home,65000.0,58548.0,45.0,2.0
7477,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",39.0,Canada,Home,60000.0,45803.0,37.5,2.0
7479,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",29.0,United Kingdom,Office,84000.0,109912.0,45.0,5.0
7484,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",31.0,Australia,Home,200000.0,145060.0,38.0,8.0
7490,Other,Some college/university study without earning a degree,28.0,United States,Office,65000.0,65000.0,50.0,4.0
7493,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,Turkey,Home,6000.0,13824.0,45.0,5.0
7494,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",36.0,United States,Home,130000.0,130000.0,37.0,4.0
7497,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",37.0,Germany,Office,82000.0,93951.0,40.0,2.0
7498,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,Canada,Home,55000.0,41986.0,38.0,8.0
7499,Man,Some college/university study without earning a degree,35.0,United States,Other,115000.0,115000.0,60.0,3.0
7508,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",18.0,Germany,Office,450.0,6192.0,8.0,1.0
7513,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",31.0,United States,Office,134000.0,134000.0,40.0,3.0
7515,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,United States,Office,95000.0,95000.0,40.0,2.0
7524,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",30.0,Germany,Office,4500.0,61872.0,35.0,1.0
7531,Man,Some college/university study without earning a degree,28.0,Germany,Office,4400.0,60492.0,40.0,3.0
7534,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,Slovenia,Office,2000.0,27492.0,40.0,3.0
7535,Man,Some college/university study without earning a degree,32.0,United Kingdom,Home,31000.0,40563.0,35.0,8.0
7536,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",32.0,United States,Office,83000.0,83000.0,45.0,1.0
7537,Man,Some college/university study without earning a degree,32.0,Germany,Home,48000.0,54996.0,40.0,1.0
7541,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",37.0,United States,Office,180000.0,180000.0,36.0,7.0
7543,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",33.0,Greece,Home,2600.0,35748.0,40.0,2.0
7545,Man,Associate degree,25.0,Germany,Office,65000.0,74474.0,40.0,2.0
7552,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",34.0,Costa Rica,Home,2930000.0,57708.0,40.0,10.0
7555,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",37.0,Russian Federation,Office,220000.0,40332.0,40.0,5.0
7556,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",29.0,Turkey,Home,12000.0,27648.0,35.0,5.0
7561,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",31.0,Canada,Office,88000.0,67178.0,37.5,5.0
7562,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",27.0,Germany,Office,53000.0,60725.0,40.0,36.0
7563,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,India,Other,700000.0,9795.0,42.0,20.0
7565,Man,Some college/university study without earning a degree,33.0,United Kingdom,Other,35000.0,549564.0,38.0,4.0
7571,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,Ireland,Office,45000.0,618708.0,38.0,5.0
7575,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,Pakistan,Office,100000.0,722.0,45.0,6.0
7578,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,Germany,Office,52000.0,59579.0,40.0,5.0
7580,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",18.0,United States,Other,1500.0,75000.0,40.0,1.0
7586,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",36.0,United Kingdom,Other,52000.0,68041.0,35.0,5.0
7588,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",41.0,Brazil,Home,140000.0,38247.0,44.0,2.0
7591,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",29.0,Brazil,Home,316369.0,86429.0,40.0,5.0
7593,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",36.0,United States,Office,132000.0,132000.0,45.0,1.0
7600,Woman,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",48.0,United States,Home,75000.0,75000.0,40.0,10.0
7601,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",21.0,United States,Office,216.0,10800.0,18.0,0.0
7602,Man,Some college/university study without earning a degree,22.0,Poland,Other,5500.0,17640.0,40.0,1.0
7605,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",33.0,Australia,Home,91000.0,66002.0,38.0,2.0
7607,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,Belgium,Home,1900.0,26124.0,40.0,2.0
7608,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",56.0,United States,Home,220000.0,220000.0,50.0,3.0
7611,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",26.0,Italy,Office,22000.0,25206.0,40.0,4.0
7612,Woman,"Other doctoral degree (Ph.D, Ed.D., etc.)",30.0,Argentina,Office,29000.0,9372.0,60.0,5.0
7615,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",28.0,United States,Office,110000.0,110000.0,40.0,8.0
7620,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",29.0,Netherlands,Home,3100.0,42624.0,36.0,8.0
7626,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",24.0,Germany,Office,100000.0,114575.0,45.0,5.0
7629,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,United States,Office,99600.0,99600.0,40.0,1.0
7630,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",25.0,Spain,Office,27000.0,30935.0,8.0,4.0
7632,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",41.0,United States,Home,266000.0,266000.0,40.0,2.0
7633,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,United States,Other,90000.0,90000.0,40.0,3.0
7636,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",32.0,Germany,Office,60000.0,68745.0,40.0,1.0
7646,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",30.0,Germany,Home,40000.0,45830.0,32.0,3.0
7647,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,Pakistan,Other,800000.0,11194.0,7.0,2.0
7650,Man,Some college/university study without earning a degree,25.0,Germany,Office,1900.0,26124.0,20.0,2.0
7651,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,New Zealand,Home,60000.0,41382.0,40.0,3.0
7656,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,United Kingdom,Office,55000.0,71966.0,37.5,2.0
7657,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",35.0,India,Home,550000.0,7696.0,40.0,5.0
7665,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",44.0,United States,Office,95000.0,95000.0,40.0,8.0
7668,Woman,"Other doctoral degree (Ph.D, Ed.D., etc.)",25.0,Germany,Office,50000.0,57287.0,50.0,2.0
7670,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",36.0,United States,Office,65000.0,65000.0,50.0,3.0
7680,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,India,Office,1900000.0,26586.0,40.0,5.0
7684,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",29.0,India,Office,28000.0,4704.0,40.0,5.0
7685,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",27.0,United States,Other,100000.0,100000.0,55.0,0.0
7686,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,Other Country (Not Listed Above),Home,2898.0,39840.0,35.0,4.0
7688,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",32.0,Germany,Home,70000.0,962424.0,40.0,2.0
7691,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",38.0,Australia,Home,148000.0,107344.0,35.0,3.0
7692,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",22.0,United Kingdom,Office,45000.0,58881.0,40.0,4.0
7694,Man,Some college/university study without earning a degree,20.0,United States,Office,140000.0,140000.0,40.0,2.0
7696,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",32.0,Germany,Home,72000.0,82494.0,40.0,5.0
7700,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",44.0,United Kingdom,Home,65000.0,85051.0,38.0,1.0
7705,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,Republic of Moldova,Home,27000.0,19068.0,40.0,5.0
7706,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",29.0,United States,Office,115000.0,115000.0,35.0,3.0
7710,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,United States,Office,120000.0,120000.0,45.0,6.0
7715,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",24.0,Russian Federation,Home,114000.0,20904.0,40.0,4.0
7716,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",33.0,Canada,Office,110000.0,83972.0,40.0,5.0
7717,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",44.0,New Zealand,Home,99000.0,68280.0,40.0,1.0
7718,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",29.0,Belarus,Office,2800.0,15564.0,40.0,2.0
7724,Man,Some college/university study without earning a degree,45.0,Sweden,Other,55000.0,72912.0,36.0,1.0
7725,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",31.0,Australia,Home,80000.0,58024.0,35.0,5.0
7735,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,Canada,Office,70000.0,53437.0,40.0,4.0
7742,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",42.0,United States,Home,10.0,10.0,60.0,20.0
7743,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",22.0,Romania,Home,3570.0,10320.0,40.0,5.0
7746,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",33.0,Serbia,Home,180000.0,20904.0,40.0,2.0
7747,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,United States,Office,80000.0,80000.0,45.0,5.0
7748,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",34.0,United Arab Emirates,Home,19000.0,62076.0,37.0,1.0
7751,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,Iran,Office,60000000.0,17100.0,44.0,5.0
7752,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,Poland,Office,175000.0,46761.0,45.0,8.0
7753,Man,Some college/university study without earning a degree,33.0,Argentina,Home,65000.0,21000.0,35.0,1.0
7754,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",39.0,Brazil,Office,18000.0,59004.0,50.0,1.0
7757,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",26.0,Netherlands,Other,75000.0,85931.0,40.0,1.0
7762,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",19.0,Serbia,Home,65000.0,7548.0,40.0,1.0
7767,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",26.0,Germany,Office,77000.0,88223.0,32.0,4.0
7768,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",40.0,Germany,Home,72000.0,82494.0,35.0,5.0
7782,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",22.0,United States,Office,130000.0,130000.0,40.0,6.0
7785,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,Netherlands,Office,2700.0,37128.0,36.5,4.0
7787,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",42.0,United States,Office,300000.0,300000.0,50.0,5.0
7788,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,Germany,Other,67000.0,76765.0,42.0,5.0
7789,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,United States,Home,74500.0,74500.0,36.0,2.0
7790,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,Pakistan,Office,80000.0,578.0,8.0,2.0
7792,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",33.0,Canada,Home,160000.0,122142.0,50.0,4.0
7795,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",35.0,United States,Office,115000.0,115000.0,40.0,8.0
7796,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,India,Office,15000.0,2520.0,54.0,6.0
7797,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",49.0,Australia,Office,140000.0,101542.0,43.0,3.0
7804,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",47.0,United Kingdom,Office,65000.0,85051.0,40.0,3.0
7808,Man,Some college/university study without earning a degree,28.0,United States,Home,78000.0,78000.0,45.0,5.0
7809,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",40.0,Switzerland,Office,100000.0,1000000.0,42.0,1.0
7815,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,Poland,Office,90000.0,24049.0,40.0,4.0
7817,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",54.0,United States,Office,150000.0,150000.0,40.0,5.0
7818,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,India,Office,23000.0,3864.0,42.5,10.0
7820,Man,Associate degree,35.0,Canada,Office,63000.0,48093.0,40.0,10.0
7822,Man,Some college/university study without earning a degree,40.0,Germany,Office,52000.0,59579.0,40.0,6.0
7823,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",24.0,France,Home,33600.0,38497.0,35.0,1.0
7825,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,Ukraine,Office,2350.0,28200.0,40.0,2.0
7830,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",29.0,United States,Office,150000.0,150000.0,40.0,2.0
7832,Man,"Professional degree (JD, MD, etc.)",37.0,United States,Home,110000.0,110000.0,40.0,2.0
7833,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,Turkey,Home,2000.0,4608.0,45.0,10.0
7848,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,United Kingdom,Home,84000.0,1000000.0,35.0,5.0
7852,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",35.0,United States,Office,69000.0,2000000.0,40.0,7.0
7855,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,Brazil,Office,80000.0,21855.0,44.0,3.0
7857,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,United Kingdom,Office,60000.0,78508.0,40.0,5.0
7860,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",33.0,United States,Home,85000.0,85000.0,35.0,3.0
7862,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,United States,Office,122000.0,122000.0,40.0,8.0
7865,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,Israel,Office,25000.0,82476.0,45.0,5.0
7866,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,Uganda,Home,1600000.0,5232.0,40.0,12.0
7868,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,Canada,Other,88000.0,67178.0,40.0,10.0
7873,Man,Some college/university study without earning a degree,25.0,Australia,Home,70000.0,50771.0,80.0,5.0
7877,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",35.0,United States,Office,155000.0,155000.0,40.0,2.0
7878,Man,Some college/university study without earning a degree,29.0,Austria,Office,4000.0,54996.0,41.0,2.0
7879,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",50.0,Sweden,Home,57000.0,75564.0,40.0,2.0
7881,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",28.0,France,Home,30000.0,34372.0,39.0,2.0
7884,Man,"Other doctoral degree (Ph.D, Ed.D., etc.)",29.0,Hungary,Office,510000.0,22080.0,46.0,3.0
7888,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,Finland,Office,4100.0,56376.0,40.0,3.0
7892,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",29.0,India,Other,70000.0,11748.0,50.0,15.0
7894,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",30.0,China,Office,190000.0,28169.0,48.0,3.0
7901,Man,Some college/university study without earning a degree,27.0,United States,Home,80000.0,80000.0,40.0,2.0
7902,Man,"Professional degree (JD, MD, etc.)",30.0,Senegal,Office,1450.0,17400.0,40.0,3.0
7907,Man,Some college/university study without earning a degree,53.0,United States,Office,70000.0,70000.0,40.0,4.0
7909,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",28.0,Germany,Office,5660.0,77820.0,40.0,8.0
7910,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",38.0,South Africa,Office,100000.0,90072.0,30.0,0.0
7913,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,India,Office,18000.0,3024.0,47.0,5.0
7915,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",29.0,India,Office,22000.0,3696.0,45.0,5.0
7918,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,Australia,Office,99645.0,72273.0,45.0,2.0
7926,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",32.0,United States,Home,90000.0,90000.0,40.0,2.0
7933,Woman,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",30.0,Romania,Other,9000.0,26028.0,40.0,4.0
7934,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,United States,Home,121000.0,121000.0,38.0,5.0
7936,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",34.0,Germany,Home,90000.0,103117.0,45.0,6.0
